Station ID,Latitude,Longitude,Address,Charger Type,Cost (USD/kWh),Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency,Station Utilization (%),Distance to Nearest Station (km),Demand Score,Coverage Score,Congestion Risk,Expansion Priority Index,Expansion Recommendation,EV Growth (%),Charging Sessions,Revenue,Queue Length,Average Charging Time (min),City,EV Population,Expansion Priority
EVS01907,18.958268,72.932208,"8176 Mumbai Ave, Mumbai",1,0.41,0,19.94,15,4,50,CHAdeMO,2016,0,4.9,9,Quarterly,10.0,19.94,14.785714285714285,0.29999999999998916,Very Low,44.55928571428572,Monitor Demand,17,91,1865.4999999999998,1,56,Mumbai,47824,0
EVS01908,-23.676881,-46.602436,"7854 São Paulo Ave, São Paulo",2,0.22,1,4.92,87,4,22,"Type 2, Tesla",2020,0,5.0,1,Monthly,57.99999999999999,4.92,62.78571428571429,75.4,High,55.474285714285706,Upgrade Existing Station,25,59,285.56,6,71,São Paulo,46004,1
EVS01909,37.783103,-122.416748,"2610 San Francisco Ave, San Francisco",1,0.49,0,13.84,28,2,22,"CCS, Tesla",2014,0,4.2,8,Monthly,18.666666666666668,13.84,21.485714285714288,30.800000000000004,Very Low,39.81428571428571,Monitor Demand,45,45,485.1,2,76,San Francisco,19333,0
EVS01910,19.590122,-99.109541,"3558 Mexico City Ave, Mexico City",1,0.32,0,5.15,75,2,150,"Type 2, Tesla",2017,1,3.5,9,Annually,50.0,5.15,65.35714285714285,74.25,Medium,53.905357142857135,Upgrade Existing Station,39,46,2208.0,5,47,Mexico City,24116,1
EVS01911,52.18593,-86.255032,"373 Random Rd, City 246, Country",2,0.17,1,2.9,56,3,350,CCS,2021,0,4.0,8,Annually,37.333333333333336,2.9,69.19999999999999,85.5,Low,46.754999999999995,Monitor Demand,27,102,6069.0,4,55,Country,48219,0
EVS01912,19.125694,72.917815,"9777 Mumbai Ave, Mumbai",1,0.12,0,12.62,27,2,150,"Tesla, CCS",2022,1,4.4,1,Annually,18.0,12.62,31.757142857142856,36.9,Very Low,41.53785714285714,Monitor Demand,11,147,2646.0,2,83,Mumbai,44201,0
EVS01913,-33.882233,151.320784,"9666 Sydney Ave, Sydney",1,0.42,1,1.25,90,1,350,"Type 2, Tesla",2023,1,4.9,8,Annually,60.0,1.25,93.0,93.75,High,61.8875,Upgrade Existing Station,22,52,7644.0,6,37,Sydney,16525,1
EVS01914,-33.75452,18.476355,"8655 Cape Town Ave, Cape Town",0,0.14,2,19.72,22,3,22,Tesla,2014,0,3.6,8,Annually,14.666666666666666,19.72,17.285714285714285,1.4000000000000012,Very Low,46.924285714285716,Monitor Demand,13,116,357.28000000000003,1,54,Cape Town,24398,0
EVS01915,-33.733571,18.419187,"8656 Cape Town Ave, Cape Town",2,0.26,1,4.28,95,0,150,"Type 2, CCS",2011,1,3.6,1,Quarterly,63.33333333333333,4.28,79.35714285714285,78.60000000000001,High,62.98285714285714,Upgrade Existing Station,35,130,5070.000000000001,6,87,Cape Town,33857,1
EVS01916,-33.795627,18.590561,"8679 Cape Town Ave, Cape Town",0,0.43,2,5.05,48,4,22,Tesla,2020,0,4.3,10,Annually,32.0,5.05,35.48571428571428,74.75,Low,35.03178571428571,Monitor Demand,34,35,331.09999999999997,3,58,Cape Town,11361,0
EVS01917,19.102745,72.908679,"8318 Mumbai Ave, Mumbai",1,0.48,1,9.7,20,1,150,"Type 2, CCS",2012,0,4.1,5,Monthly,13.333333333333334,9.7,26.857142857142858,51.5,Very Low,32.717857142857135,Monitor Demand,39,42,3024.0,1,27,Mumbai,17369,0
EVS01918,39.971434,116.326205,"6200 Beijing Ave, Beijing",0,0.42,1,8.63,61,3,22,CHAdeMO,2010,0,5.0,4,Annually,40.666666666666664,8.63,44.58571428571428,56.85,Medium,48.186785714285705,Monitor Demand,20,45,415.79999999999995,4,34,Beijing,4041,1
EVS01919,19.40119,-99.053938,"5552 Mexico City Ave, Mexico City",1,0.22,0,14.47,57,4,150,Tesla,2015,0,3.7,8,Monthly,38.0,14.47,52.75714285714286,27.65,Low,60.675357142857145,Upgrade Existing Station,16,115,3795.0,4,26,Mexico City,1105,0
EVS01920,39.954683,116.463636,"2618 Beijing Ave, Beijing",0,0.27,0,10.96,85,1,50,"CHAdeMO, Type 2",2019,1,4.0,1,Quarterly,56.666666666666664,10.96,63.78571428571428,45.199999999999996,High,65.94428571428571,Upgrade Existing Station,40,31,418.50000000000006,6,36,Beijing,10078,1
EVS01921,-19.312192,-83.844483,"5896 Random Rd, City 230, Country",2,0.5,2,16.6,47,2,22,"CHAdeMO, Tesla",2016,0,3.9,8,Monthly,31.333333333333336,16.6,34.78571428571428,16.999999999999993,Low,54.714285714285715,Upgrade Existing Station,19,91,1001.0,3,83,Country,26003,0
EVS01922,19.058914,72.994324,"7876 Mumbai Ave, Mumbai",1,0.46,1,19.96,57,1,22,"Type 2, CCS",2010,1,4.3,9,Monthly,38.0,19.96,41.785714285714285,0.20000000000000018,Low,65.89428571428572,Upgrade Existing Station,48,125,1265.0,4,31,Mumbai,7090,0
EVS01923,-33.849463,18.448372,"1971 Cape Town Ave, Cape Town",0,0.23,1,19.71,77,2,50,CHAdeMO,2020,0,4.6,7,Quarterly,51.33333333333333,19.71,58.185714285714276,1.4499999999999957,Medium,77.01678571428572,Build New Fast Charging Station,22,136,1564.0,5,75,Cape Town,39850,1
EVS01924,-23.61757,-46.658128,"3699 São Paulo Ave, São Paulo",1,0.19,1,8.95,21,0,150,"Tesla, CHAdeMO",2019,0,3.5,4,Annually,14.000000000000002,8.95,27.557142857142857,55.25,Very Low,31.93535714285714,Monitor Demand,40,45,1282.5,1,65,São Paulo,2925,0
EVS01925,52.449627,13.383864,"7280 Berlin Ave, Berlin",1,0.27,1,6.46,92,2,150,Type 2,2015,0,4.5,5,Monthly,61.33333333333333,6.46,77.25714285714285,67.7,High,65.20785714285714,Upgrade Existing Station,16,41,1660.5,6,66,Berlin,19440,1
EVS01926,25.285352,55.231044,"5600 Dubai Ave, Dubai",0,0.49,2,4.04,40,4,22,"Type 2, CCS",2021,0,3.2,6,Annually,26.666666666666668,4.04,29.885714285714283,79.80000000000001,Low,29.024285714285714,No Immediate Action,45,32,344.96,3,35,Dubai,40685,0
EVS01927,41.903549,-87.739524,"7661 Chicago Ave, Chicago",1,0.24,2,8.54,73,1,350,"CHAdeMO, CCS",2022,1,4.9,7,Monthly,48.66666666666667,8.54,81.1,57.300000000000004,Medium,65.635,Upgrade Existing Station,29,126,10584.0,5,88,Chicago,27015,1
EVS01928,13.822447,100.454493,"869 Bangkok Ave, Bangkok",1,0.39,1,17.84,93,4,22,CHAdeMO,2020,1,4.3,10,Annually,62.0,17.84,66.9857142857143,10.799999999999999,High,81.26428571428572,Build New Fast Charging Station,13,42,360.35999999999996,6,21,Bangkok,34320,1
EVS01929,25.388156,55.241441,"1205 Dubai Ave, Dubai",1,0.33,1,3.24,84,0,22,Type 2,2020,1,3.7,5,Quarterly,56.00000000000001,3.24,60.68571428571429,83.8,High,50.94428571428572,Upgrade Existing Station,16,116,842.1600000000001,6,73,Dubai,26291,1
EVS01930,41.932348,-87.703397,"1893 Chicago Ave, Chicago",2,0.22,1,15.59,95,4,350,Type 2,2010,1,3.9,1,Monthly,63.33333333333333,15.59,96.49999999999999,22.050000000000004,High,89.63249999999998,Build New Fast Charging Station,10,37,2849.0,6,46,Chicago,37679,1
EVS01931,-80.775083,104.526138,"443 Random Rd, City 319, Country",2,0.24,2,2.75,54,4,22,CCS,2010,0,3.9,7,Monthly,36.0,2.75,39.68571428571428,86.25,Low,34.18678571428572,Monitor Demand,22,136,718.08,4,50,Country,27289,0
EVS01932,-33.78385,18.524704,"4209 Cape Town Ave, Cape Town",2,0.3,0,15.08,33,4,150,"Type 2, CCS",2022,1,4.6,10,Annually,22.0,15.08,35.957142857142856,24.6,Very Low,49.02285714285714,Monitor Demand,31,49,2205.0,2,60,Cape Town,4389,0
EVS01933,-23.62056,-46.522293,"4539 São Paulo Ave, São Paulo",0,0.18,1,12.27,74,1,150,"CHAdeMO, CCS",2015,0,3.5,3,Quarterly,49.333333333333336,12.27,64.65714285714286,38.650000000000006,Medium,65.83535714285713,Upgrade Existing Station,30,45,1215.0,5,55,São Paulo,26683,1
EVS01934,19.168384,72.826931,"3950 Mumbai Ave, Mumbai",2,0.32,0,1.43,35,0,150,"CCS, Type 2",2020,0,3.0,1,Quarterly,23.333333333333332,1.43,37.357142857142854,92.85,Very Low,26.195357142857144,No Immediate Action,31,58,2784.0,2,66,Mumbai,14629,0
EVS01935,52.581639,13.481304,"7098 Berlin Ave, Berlin",1,0.41,0,17.18,17,3,350,"Tesla, CCS",2010,0,4.5,9,Annually,11.333333333333332,17.18,41.9,14.100000000000001,Very Low,51.075,Upgrade Existing Station,37,149,21381.5,1,62,Berlin,25826,0
EVS01936,43.743732,-79.354107,"7904 Toronto Ave, Toronto",2,0.1,1,7.1,52,1,350,"Tesla, CHAdeMO",2017,1,3.8,1,Monthly,34.66666666666667,7.1,66.39999999999999,64.5,Low,51.98499999999999,Upgrade Existing Station,18,132,4620.0,3,84,Toronto,36198,0
EVS01937,39.939747,116.464916,"7047 Beijing Ave, Beijing",1,0.44,1,10.51,24,1,150,"CCS, CHAdeMO",2022,1,4.7,5,Annually,16.0,10.51,29.657142857142855,47.45,Very Low,36.25535714285714,Monitor Demand,35,65,4290.0,2,69,Beijing,27630,0
EVS01938,43.788786,-79.353118,"1964 Toronto Ave, Toronto",1,0.38,2,5.19,96,3,50,"CCS, CHAdeMO",2021,0,4.8,3,Quarterly,64.0,5.19,71.48571428571428,74.05,High,61.67678571428572,Upgrade Existing Station,18,69,1311.0,6,20,Toronto,34226,1
EVS01939,39.853846,116.364804,"4705 Beijing Ave, Beijing",2,0.3,0,12.92,50,1,150,CCS,2021,1,3.8,6,Monthly,33.33333333333333,12.92,47.857142857142854,35.4,Low,54.25285714285714,Upgrade Existing Station,24,125,5625.0,3,76,Beijing,47163,0
EVS01940,37.802881,-122.453186,"7330 San Francisco Ave, San Francisco",2,0.26,0,14.78,69,0,22,"Tesla, CCS",2016,0,3.0,5,Monthly,46.0,14.78,50.185714285714276,26.1,Medium,63.18928571428572,Upgrade Existing Station,19,91,520.52,5,35,San Francisco,33975,1
EVS01941,-50.11544,-70.213321,"4330 Random Rd, City 43, Country",1,0.44,1,13.55,13,4,350,"CHAdeMO, Type 2",2023,0,4.1,7,Quarterly,8.666666666666668,13.55,39.1,32.25,Very Low,42.6025,Monitor Demand,33,93,14322.0,1,47,Country,1899,0
EVS01942,19.071618,72.844368,"1695 Mumbai Ave, Mumbai",1,0.48,2,15.44,57,0,50,"Tesla, CCS",2010,1,4.3,7,Quarterly,38.0,15.44,44.18571428571428,22.799999999999997,Low,58.94428571428571,Upgrade Existing Station,17,36,864.0,4,41,Mumbai,12653,0
EVS01943,13.826212,100.53465,"3708 Bangkok Ave, Bangkok",0,0.38,1,15.09,15,4,150,CCS,2021,0,3.7,10,Annually,10.0,15.09,23.357142857142854,24.550000000000004,Very Low,39.50035714285713,Monitor Demand,33,89,5073.0,1,60,Bangkok,28961,0
EVS01944,25.237243,55.351518,"5354 Dubai Ave, Dubai",1,0.5,0,2.14,34,3,150,"Tesla, CHAdeMO",2016,1,3.5,4,Monthly,22.666666666666664,2.14,36.65714285714286,89.3,Very Low,26.907857142857143,No Immediate Action,25,25,1875.0,2,38,Dubai,17405,0
EVS01945,52.50679,13.337591,"2647 Berlin Ave, Berlin",0,0.26,0,3.84,100,4,150,"Tesla, Type 2",2014,0,3.3,3,Quarterly,66.66666666666666,3.84,82.85714285714285,80.80000000000001,High,64.86285714285714,Upgrade Existing Station,35,45,1755.0000000000002,7,69,Berlin,9601,1
EVS01946,13.803702,100.409319,"6607 Bangkok Ave, Bangkok",2,0.45,2,19.67,54,4,22,"CHAdeMO, Type 2",2012,1,3.1,5,Annually,36.0,19.67,39.68571428571428,1.649999999999996,Low,63.79678571428572,Upgrade Existing Station,36,118,1168.2,4,78,Bangkok,34662,0
EVS01947,52.495176,13.359021,"34 Berlin Ave, Berlin",2,0.44,1,3.47,87,0,150,"CCS, Type 2",2016,0,3.5,4,Annually,57.99999999999999,3.47,73.75714285714285,82.65,High,57.325357142857136,Upgrade Existing Station,46,41,2706.0,6,88,Berlin,34282,1
EVS01948,19.544642,-99.089706,"4948 Mexico City Ave, Mexico City",1,0.11,1,6.29,89,1,22,"CHAdeMO, Type 2",2011,1,3.9,8,Monthly,59.333333333333336,6.29,64.18571428571428,68.55,High,58.93178571428571,Upgrade Existing Station,13,70,169.4,6,53,Mexico City,22288,1
EVS01949,34.099776,-118.218593,"6877 Los Angeles Ave, Los Angeles",0,0.48,1,16.12,32,1,350,"Type 2, Tesla",2016,1,4.9,7,Annually,21.333333333333336,16.12,52.400000000000006,19.399999999999995,Very Low,57.17,Upgrade Existing Station,33,123,20664.0,2,58,Los Angeles,30545,0
EVS01950,37.875903,-122.470069,"9677 San Francisco Ave, San Francisco",2,0.19,1,5.11,72,4,22,Type 2,2018,1,4.1,3,Annually,48.0,5.11,52.28571428571429,74.44999999999999,Medium,47.85678571428572,Monitor Demand,28,108,451.44,5,26,San Francisco,37877,1
EVS01951,-30.286654,-143.015699,"8953 Random Rd, City 499, Country",1,0.4,0,9.38,13,4,350,"CHAdeMO, Tesla",2013,0,4.9,8,Annually,8.666666666666668,9.38,39.1,53.099999999999994,Very Low,35.305,Monitor Demand,45,28,3920.0000000000005,1,71,Country,47026,0
EVS01952,18.958095,72.806026,"4381 Mumbai Ave, Mumbai",2,0.39,2,3.9,82,0,150,"CCS, Tesla",2013,0,4.7,9,Quarterly,54.666666666666664,3.9,70.25714285714285,80.5,High,55.42785714285714,Upgrade Existing Station,48,98,5733.0,5,79,Mumbai,16313,1
EVS01953,-33.833168,151.321275,"2884 Sydney Ave, Sydney",0,0.34,0,0.92,71,4,22,"Type 2, CCS",2015,0,4.2,6,Annually,47.333333333333336,0.92,51.58571428571428,95.39999999999999,Medium,39.994285714285716,Monitor Demand,19,71,531.08,5,71,Sydney,16349,1
EVS01954,55.772101,37.633408,"6491 Moscow Ave, Moscow",1,0.34,2,14.96,22,0,50,CHAdeMO,2021,0,3.5,9,Quarterly,14.666666666666666,14.96,19.685714285714283,25.2,Very Low,39.55428571428571,Monitor Demand,34,149,2533.0,1,43,Moscow,8179,0
EVS01955,52.597085,13.325891,"1959 Berlin Ave, Berlin",0,0.19,0,13.28,13,0,50,"CHAdeMO, CCS",2021,1,4.8,6,Monthly,8.666666666666668,13.28,13.385714285714284,33.60000000000001,Very Low,31.844285714285714,Monitor Demand,27,32,304.0,1,45,Berlin,11326,0
EVS01956,52.430911,13.311072,"2453 Berlin Ave, Berlin",0,0.13,2,1.8,47,4,50,CCS,2017,0,4.2,7,Annually,31.333333333333336,1.8,37.18571428571428,91.0,Low,29.774285714285714,No Immediate Action,28,70,455.0,3,29,Berlin,45555,0
EVS01957,41.849058,-87.625291,"3813 Chicago Ave, Chicago",1,0.44,0,9.11,13,4,22,CCS,2018,0,4.9,5,Quarterly,8.666666666666668,9.11,10.985714285714284,54.449999999999996,Very Low,23.586785714285714,No Immediate Action,45,53,513.04,1,36,Chicago,2560,0
EVS01958,19.015508,72.879277,"6032 Mumbai Ave, Mumbai",1,0.13,0,7.23,51,3,150,Tesla,2012,1,4.9,9,Monthly,34.0,7.23,48.55714285714286,63.849999999999994,Low,44.82535714285714,Monitor Demand,19,54,1053.0,3,21,Mumbai,14612,0
EVS01959,37.617947,126.98931,"8107 Seoul Ave, Seoul",2,0.17,0,18.2,71,2,50,"CCS, Type 2",2017,1,3.3,5,Monthly,47.333333333333336,18.2,53.98571428571428,9.000000000000007,Medium,71.19428571428571,Upgrade Existing Station,42,139,1181.5000000000002,5,46,Seoul,18650,1
EVS01960,52.466803,13.313666,"517 Berlin Ave, Berlin",0,0.46,0,13.98,29,4,350,"Tesla, Type 2",2013,0,3.2,6,Quarterly,19.333333333333332,13.98,50.3,30.099999999999994,Very Low,51.835,Upgrade Existing Station,14,89,14329.000000000002,2,67,Berlin,27745,0
EVS01961,-24.578696,-23.715804,"9822 Random Rd, City 112, Country",0,0.45,0,18.42,98,1,150,"CCS, Tesla",2015,0,3.6,7,Quarterly,65.33333333333333,18.42,81.45714285714286,7.899999999999996,High,89.31785714285714,Build New Fast Charging Station,44,86,5805.0,7,28,Country,32890,1
EVS01962,43.608066,-79.470911,"8134 Toronto Ave, Toronto",1,0.17,2,7.35,47,0,150,CCS,2019,1,4.3,4,Monthly,31.333333333333336,7.35,45.75714285714285,63.25000000000001,Low,42.91535714285714,Monitor Demand,43,122,3111.0000000000005,3,42,Toronto,21022,0
EVS01963,19.506846,-99.049846,"1167 Mexico City Ave, Mexico City",0,0.46,0,3.18,80,2,150,Tesla,2015,1,3.7,3,Monthly,53.333333333333336,3.18,68.85714285714285,84.1,High,53.10785714285715,Upgrade Existing Station,42,92,6348.0,5,46,Mexico City,5780,1
EVS01964,18.956088,72.924838,"4289 Mumbai Ave, Mumbai",2,0.29,1,17.65,70,4,50,CHAdeMO,2010,1,4.3,4,Annually,46.666666666666664,17.65,53.28571428571428,11.750000000000005,Medium,69.70178571428572,Upgrade Existing Station,30,135,1957.5,5,62,Mumbai,19311,1
EVS01965,13.81283,100.589945,"154 Bangkok Ave, Bangkok",0,0.31,1,11.73,38,0,150,Tesla,2014,0,3.7,5,Annually,25.333333333333336,11.73,39.45714285714285,41.349999999999994,Very Low,45.810357142857136,Monitor Demand,26,86,3999.0,3,26,Bangkok,29380,0
EVS01966,43.7804,-79.441032,"7138 Toronto Ave, Toronto",2,0.2,2,15.89,43,1,22,"Type 2, CCS",2010,0,4.6,8,Quarterly,28.666666666666668,15.89,31.985714285714284,20.55,Low,51.35178571428571,Upgrade Existing Station,31,140,616.0,3,82,Toronto,45662,0
EVS01967,41.807225,-87.640377,"1773 Chicago Ave, Chicago",2,0.12,2,13.94,23,4,150,CHAdeMO,2021,1,4.4,2,Annually,15.333333333333332,13.94,28.95714285714286,30.300000000000004,Very Low,41.72785714285714,Monitor Demand,46,113,2033.9999999999998,2,63,Chicago,3356,0
EVS01968,43.744685,-79.448258,"7589 Toronto Ave, Toronto",2,0.2,0,9.85,97,1,50,Type 2,2016,1,5.0,7,Quarterly,64.66666666666666,9.85,72.18571428571427,50.75000000000001,High,70.3617857142857,Upgrade Existing Station,24,148,1480.0,6,58,Toronto,5790,1
EVS01969,37.872636,-122.443985,"8914 San Francisco Ave, San Francisco",2,0.16,2,7.71,80,0,350,Type 2,2017,1,3.6,1,Monthly,53.333333333333336,7.71,85.99999999999999,61.45,High,67.8925,Upgrade Existing Station,44,110,6160.000000000001,5,59,San Francisco,27911,1
EVS01970,19.506951,-99.059577,"1781 Mexico City Ave, Mexico City",1,0.5,2,11.81,43,1,350,"Type 2, CHAdeMO",2018,1,3.5,4,Monthly,28.666666666666668,11.81,60.099999999999994,40.949999999999996,Low,55.4575,Upgrade Existing Station,37,111,19425.0,3,26,Mexico City,25363,0
EVS01971,28.984955,-139.219526,"1865 Random Rd, City 332, Country",2,0.4,0,0.98,16,4,350,Tesla,2015,1,4.0,10,Annually,10.666666666666668,0.98,41.199999999999996,95.1,Very Low,22.195000000000004,No Immediate Action,16,82,11480.000000000002,1,89,Country,21049,0
EVS01972,25.340436,55.341621,"2618 Dubai Ave, Dubai",2,0.14,0,0.92,22,1,22,Type 2,2013,1,4.6,8,Monthly,14.666666666666666,0.92,17.285714285714285,95.39999999999999,Very Low,14.024285714285718,No Immediate Action,41,48,147.84,1,44,Dubai,11181,0
EVS01973,37.666021,126.92881,"3195 Seoul Ave, Seoul",0,0.38,1,6.12,90,1,350,Type 2,2015,0,4.8,9,Quarterly,60.0,6.12,93.0,69.39999999999999,High,70.41000000000001,Upgrade Existing Station,20,31,4123.0,6,78,Seoul,40825,1
EVS01974,13.767731,100.472258,"3551 Bangkok Ave, Bangkok",2,0.47,1,10.65,96,3,50,"CHAdeMO, Type 2",2010,0,3.2,9,Quarterly,64.0,10.65,71.48571428571428,46.75,High,71.2317857142857,Upgrade Existing Station,19,96,2256.0,6,32,Bangkok,17082,1
EVS01975,37.691174,126.975288,"9106 Seoul Ave, Seoul",1,0.31,1,16.24,53,3,22,CCS,2014,0,4.5,10,Annually,35.333333333333336,16.24,38.98571428571429,18.800000000000004,Low,57.2642857142857,Upgrade Existing Station,18,60,409.20000000000005,4,81,Seoul,1661,0
EVS01976,39.932494,116.218735,"658 Beijing Ave, Beijing",0,0.33,0,6.71,76,4,150,"CCS, CHAdeMO",2010,1,4.4,9,Annually,50.66666666666667,6.71,66.05714285714285,66.45,Medium,57.16535714285713,Upgrade Existing Station,23,149,7375.5,5,27,Beijing,38412,1
EVS01977,41.891211,-87.616725,"4483 Chicago Ave, Chicago",0,0.4,0,8.07,50,4,350,Tesla,2016,0,4.2,7,Monthly,33.33333333333333,8.07,64.99999999999999,59.650000000000006,Low,52.622499999999995,Upgrade Existing Station,22,56,7840.000000000001,3,64,Chicago,49479,0
EVS01978,52.448014,13.406008,"772 Berlin Ave, Berlin",1,0.31,2,0.53,33,2,350,"Type 2, Tesla",2022,1,3.1,3,Annually,22.0,0.53,53.099999999999994,97.35000000000001,Very Low,30.417499999999997,Monitor Demand,34,43,4665.5,2,37,Berlin,3920,0
EVS01979,43.75227,-79.311044,"3228 Toronto Ave, Toronto",0,0.31,1,2.33,62,3,150,CHAdeMO,2011,1,3.8,10,Quarterly,41.333333333333336,2.33,56.25714285714285,88.35,Medium,42.08035714285714,Monitor Demand,11,118,5487.0,4,79,Toronto,26658,1
EVS01980,52.447262,13.364036,"5661 Berlin Ave, Berlin",1,0.27,0,2.36,38,2,50,CCS,2016,1,4.9,2,Quarterly,25.333333333333336,2.36,30.885714285714283,88.2,Very Low,25.984285714285715,No Immediate Action,44,119,1606.5000000000002,3,79,Berlin,49770,0
EVS01981,-5.248134,3.125933,"6258 Random Rd, City 335, Country",2,0.46,0,3.38,15,4,150,"Tesla, CCS",2023,0,4.2,9,Annually,10.0,3.38,23.357142857142854,83.1,Very Low,19.007857142857144,No Immediate Action,16,77,5313.0,1,21,Country,15025,0
EVS01982,37.690029,127.090396,"2247 Seoul Ave, Seoul",1,0.25,2,3.87,51,3,50,"Type 2, CHAdeMO",2019,0,3.5,7,Quarterly,34.0,3.87,39.98571428571429,80.65,Low,35.51678571428572,Monitor Demand,30,48,600.0,3,85,Seoul,9946,0
EVS01983,55.765216,37.672979,"6108 Moscow Ave, Moscow",1,0.41,2,18.65,67,0,350,Tesla,2023,0,3.4,4,Annually,44.666666666666664,18.65,76.89999999999999,6.7500000000000115,Medium,80.1475,Build New Fast Charging Station,27,79,11336.5,4,33,Moscow,29706,1
EVS01984,41.939742,-87.795553,"2665 Chicago Ave, Chicago",1,0.26,2,8.86,35,3,50,Type 2,2022,0,4.0,7,Annually,23.333333333333332,8.86,28.78571428571428,55.7,Very Low,35.769285714285715,Monitor Demand,12,114,1482.0,2,67,Chicago,46500,0
EVS01985,19.506975,-99.165252,"703 Mexico City Ave, Mexico City",1,0.42,2,5.54,48,2,22,"CHAdeMO, Type 2",2019,1,4.7,5,Monthly,32.0,5.54,35.48571428571428,72.3,Low,35.88928571428571,Monitor Demand,48,61,563.64,3,75,Mexico City,40004,0
EVS01986,37.858428,-122.47224,"7892 San Francisco Ave, San Francisco",1,0.27,1,2.37,44,3,350,CCS,2019,0,3.0,2,Annually,29.333333333333332,2.37,60.8,88.14999999999999,Low,39.4675,Monitor Demand,20,62,5859.000000000001,3,31,San Francisco,17309,0
EVS01987,-33.828338,151.216354,"6923 Sydney Ave, Sydney",1,0.38,0,2.0,41,2,350,Tesla,2017,0,5.0,9,Quarterly,27.333333333333332,2.0,58.699999999999996,90.0,Low,37.23,Monitor Demand,48,93,12369.000000000002,3,74,Sydney,47286,0
EVS01988,-23.648345,-46.578218,"3800 São Paulo Ave, São Paulo",1,0.42,1,13.37,22,0,150,"CHAdeMO, CCS",2021,0,3.5,10,Monthly,14.666666666666666,13.37,28.25714285714286,33.15,Very Low,40.20035714285714,Monitor Demand,33,83,5229.0,1,47,São Paulo,34120,0
EVS01989,25.335844,55.367395,"8479 Dubai Ave, Dubai",1,0.22,2,11.7,63,4,350,Tesla,2015,0,4.3,3,Annually,42.0,11.7,74.1,41.5,Medium,65.865,Upgrade Existing Station,28,21,1617.0,4,23,Dubai,31027,1
EVS01990,-33.822494,18.54291,"5633 Cape Town Ave, Cape Town",1,0.25,0,9.83,11,0,350,"CCS, Type 2",2018,0,3.3,2,Annually,7.333333333333333,9.83,37.7,50.849999999999994,Very Low,35.032500000000006,Monitor Demand,13,85,7437.5,1,55,Cape Town,8005,0
EVS01991,86.536065,4.301195,"7707 Random Rd, City 284, Country",2,0.3,0,3.46,10,1,50,"Type 2, Tesla",2018,0,4.2,1,Quarterly,6.666666666666667,3.46,11.285714285714285,82.69999999999999,Very Low,13.06928571428572,No Immediate Action,35,50,750.0,1,69,Country,47804,0
EVS01992,52.5776,13.323787,"6534 Berlin Ave, Berlin",0,0.47,0,19.91,74,2,150,CHAdeMO,2011,0,4.8,9,Monthly,49.333333333333336,19.91,64.65714285714286,0.44999999999999485,Medium,79.20535714285715,Build New Fast Charging Station,47,134,9447.0,5,22,Berlin,1956,1
EVS01993,-33.744172,151.274062,"5877 Sydney Ave, Sydney",1,0.45,1,19.6,23,0,350,Type 2,2022,1,3.4,7,Annually,15.333333333333332,19.6,46.099999999999994,1.9999999999999907,Very Low,58.49000000000001,Upgrade Existing Station,41,45,7087.5,2,20,Sydney,35839,0
EVS01994,13.866888,100.475147,"3805 Bangkok Ave, Bangkok",1,0.34,0,4.21,83,1,150,"CHAdeMO, CCS",2013,0,4.6,6,Annually,55.333333333333336,4.21,70.95714285714286,78.95,High,56.50035714285714,Upgrade Existing Station,48,48,2448.0,6,36,Bangkok,9595,1
EVS01995,-33.719691,18.405456,"8884 Cape Town Ave, Cape Town",2,0.38,2,18.14,87,1,22,"Tesla, Type 2",2010,1,4.1,4,Annually,57.99999999999999,18.14,62.78571428571429,9.299999999999997,High,78.60928571428572,Build New Fast Charging Station,45,97,810.92,6,81,Cape Town,48908,1
EVS01996,41.951732,-87.781661,"6597 Chicago Ave, Chicago",2,0.19,1,19.27,86,2,22,"Type 2, Tesla",2012,1,3.5,2,Annually,57.333333333333336,19.27,62.08571428571429,3.6499999999999977,High,80.05678571428572,Build New Fast Charging Station,49,44,183.92,6,67,Chicago,13803,1
